Date,Price
8/4/2022,"1,791.20"
8/5/2022,"1,775.80"
8/8/2022,"1,789.60"
8/9/2022,"1,796.80"
8/10/2022,"1,798.50"
8/11/2022,"1,792.10"
8/12/2022,"1,800.80"
8/15/2022,"1,783.30"
8/16/2022,"1,774.90"
8/17/2022,"1,761.90"
8/18/2022,"1,756.50"
8/19/2022,"1,748.40"
8/22/2022,"1,734.40"
8/23/2022,"1,747.30"
8/24/2022,"1,747.80"
8/25/2022,"1,757.80"
8/26/2022,"1,736.50"
8/29/2022,"1,736.70"
8/30/2022,"1,726.90"
8/31/2022,"1,716.90"
9/1/2022,"1,699.60"
9/2/2022,"1,713.00"
9/5/2022,"1,712.90"
9/6/2022,"1,703.40"
9/7/2022,"1,718.20"
9/8/2022,"1,710.60"
9/9/2022,"1,718.80"
9/12/2022,"1,730.80"
9/13/2022,"1,707.10"
9/14/2022,"1,698.20"
9/15/2022,"1,666.80"
9/16/2022,"1,672.80"
9/19/2022,"1,667.60"
9/20/2022,"1,661.00"
9/21/2022,"1,665.80"
9/22/2022,"1,671.40"
9/23/2022,"1,645.30"
9/26/2022,"1,623.60"
9/27/2022,"1,626.50"
9/28/2022,"1,660.30"
9/29/2022,"1,663.60"
9/30/2022,"1,667.20"
10/3/2022,"1,697.20"
10/4/2022,"1,725.50"
10/5/2022,"1,715.60"
10/6/2022,"1,715.50"
10/7/2022,"1,704.00"
10/10/2022,"1,670.10"
10/11/2022,"1,680.90"
10/12/2022,"1,672.30"
10/13/2022,"1,671.80"
10/14/2022,"1,643.70"
10/17/2022,"1,658.90"
10/18/2022,"1,650.70"
10/19/2022,"1,629.00"
10/20/2022,"1,631.80"
10/21/2022,"1,651.50"
10/24/2022,"1,649.20"
10/25/2022,"1,653.30"
10/26/2022,"1,664.40"
10/27/2022,"1,660.30"
10/28/2022,"1,644.80"
10/31/2022,"1,640.70"
11/1/2022,"1,649.70"
11/2/2022,"1,650.00"
11/3/2022,"1,630.90"
11/4/2022,"1,676.60"
11/7/2022,"1,680.50"
11/8/2022,"1,716.00"
11/9/2022,"1,713.70"
11/10/2022,"1,753.70"
11/11/2022,"1,769.40"
11/14/2022,"1,776.90"
11/15/2022,"1,776.80"
11/16/2022,"1,775.80"
11/17/2022,"1,763.00"
11/18/2022,"1,754.40"
11/21/2022,"1,739.60"
11/22/2022,"1,739.90"
11/23/2022,"1,745.60"
11/24/2022,"1,754.00"
11/25/2022,"1,754.00"
11/28/2022,"1,740.30"
11/29/2022,"1,756.30"
11/30/2022,"1,753.20"
12/1/2022,"1,808.20"
12/2/2022,"1,802.60"
12/5/2022,"1,774.30"
12/6/2022,"1,775.50"
12/7/2022,"1,791.00"
12/8/2022,"1,794.20"
12/9/2022,"1,803.50"
12/12/2022,"1,785.00"
12/13/2022,"1,818.30"
12/14/2022,"1,811.50"
12/15/2022,"1,780.60"
12/16/2022,"1,793.50"
12/19/2022,"1,791.00"
12/20/2022,"1,818.60"
12/21/2022,"1,818.50"
12/22/2022,"1,788.50"
12/23/2022,"1,797.40"
12/27/2022,"1,816.30"
12/28/2022,"1,808.80"
12/29/2022,"1,826.00"
12/30/2022,"1,826.20"
1/3/2023,"1,846.10"
1/4/2023,"1,859.00"
1/5/2023,"1,840.60"
1/6/2023,"1,869.70"
1/9/2023,"1,877.80"
1/10/2023,"1,876.50"
1/11/2023,"1,878.90"
1/12/2023,"1,898.80"
1/13/2023,"1,921.70"
1/16/2023,"1,909.90"
1/17/2023,"1,909.90"
1/18/2023,"1,907.00"
1/19/2023,"1,923.90"
1/20/2023,"1,928.20"
1/23/2023,"1,928.60"
1/24/2023,"1,935.40"
1/25/2023,"1,942.60"
1/26/2023,"1,930.00"
1/27/2023,"1,929.40"
1/30/2023,"1,930.20"
1/31/2023,"1,936.60"
2/1/2023,"1,934.30"
2/2/2023,"1,922.20"
2/3/2023,"1,868.30"
2/6/2023,"1,871.20"
2/7/2023,"1,876.50"
2/8/2023,"1,882.20"
2/9/2023,"1,870.00"
2/10/2023,"1,865.90"
2/13/2023,"1,855.10"
2/14/2023,"1,857.00"
2/15/2023,"1,837.00"
2/16/2023,"1,843.40"
2/17/2023,"1,842.00"
2/20/2023,"1,842.50"
2/21/2023,"1,834.20"
2/22/2023,"1,833.30"
2/23/2023,"1,818.80"
2/24/2023,"1,809.20"
2/27/2023,"1,824.90"
2/28/2023,"1,836.70"
3/1/2023,"1,845.40"
3/2/2023,"1,840.50"
3/3/2023,"1,854.60"
3/6/2023,"1,854.60"
3/7/2023,"1,820.00"
3/8/2023,"1,818.60"
3/9/2023,"1,834.60"
3/10/2023,"1,867.20"
3/13/2023,"1,916.50"
3/14/2023,"1,910.90"
3/15/2023,"1,931.30"
3/16/2023,"1,923.00"
3/17/2023,"1,973.50"
3/20/2023,"1,982.80"
3/21/2023,"1,941.10"
3/22/2023,"1,949.60"
3/23/2023,"1,995.90"
3/24/2023,"1,983.80"
3/27/2023,"1,953.80"
3/28/2023,"1,973.50"
3/29/2023,"1,966.90"
3/30/2023,"1,988.50"
3/31/2023,"1,977.00"
4/3/2023,"1,991.30"
4/4/2023,"2,029.40"
4/5/2023,"2,026.80"
4/6/2023,"2,017.40"
4/10/2023,"1,994.80"
4/11/2023,"2,010.00"
4/12/2023,"2,015.70"
4/13/2023,"2,045.80"
4/14/2023,"2,006.50"
4/17/2023,"1,997.60"
4/18/2023,"2,010.30"
4/19/2023,"1,998.00"
4/20/2023,"2,009.80"
4/21/2023,"1,981.30"
4/24/2023,"1,990.60"
4/25/2023,"1,995.10"
4/26/2023,"1,986.90"
4/27/2023,"1,999.00"
4/28/2023,"1,999.10"
5/1/2023,"1,992.20"
5/2/2023,"2,023.30"
5/3/2023,"2,037.00"
5/4/2023,"2,055.70"
5/5/2023,"2,024.80"
5/8/2023,"2,033.20"
5/9/2023,"2,042.90"
5/10/2023,"2,037.10"
5/11/2023,"2,020.50"
5/12/2023,"2,019.80"
5/15/2023,"2,022.70"
5/16/2023,"1,993.00"
5/17/2023,"1,984.90"
5/18/2023,"1,959.80"
5/19/2023,"1,981.60"
5/22/2023,"1,977.20"
5/23/2023,"1,974.50"
5/24/2023,"1,964.60"
5/25/2023,"1,943.70"
5/26/2023,"1,944.30"
5/29/2023,"1,977.10"
5/30/2023,"1,968.10"
5/31/2023,"1,973.10"
6/1/2023,"1,986.50"
6/2/2023,"1,960.60"
6/5/2023,"1,965.70"
6/6/2023,"1,972.90"
6/7/2023,"1,949.90"
6/8/2023,"1,969.90"
6/9/2023,"1,968.40"
6/12/2023,"1,960.90"
6/13/2023,"1,949.90"
6/14/2023,"1,960.10"
6/15/2023,"1,961.80"
6/16/2023,"1,962.20"
6/19/2023,"1,947.70"
6/20/2023,"1,938.90"
6/21/2023,"1,936.10"
6/22/2023,"1,915.00"
6/23/2023,"1,921.00"
6/26/2023,"1,925.10"
6/27/2023,"1,915.10"
6/28/2023,"1,913.40"
6/29/2023,"1,917.90"
6/30/2023,"1,929.40"
7/3/2023,"1,929.50"
7/4/2023,"1,927.10"
7/5/2023,"1,927.10"
7/6/2023,"1,915.40"
7/7/2023,"1,932.50"
7/10/2023,"1,931.00"
7/11/2023,"1,937.10"
7/12/2023,"1,961.70"
7/13/2023,"1,963.80"
7/14/2023,"1,964.40"
7/17/2023,"1,956.40"
7/18/2023,"1,980.80"
7/19/2023,"1,980.80"
7/20/2023,"1,970.90"
7/21/2023,"1,966.60"
7/24/2023,"1,962.20"
7/25/2023,"1,963.70"
7/26/2023,"1,970.10"
7/27/2023,"1,945.70"
7/28/2023,"1,970.10"
7/31/2023,"1,979.60"
8/1/2023,"1,949.70"
8/2/2023,"1,946.00"
8/3/2023,"1,939.90"
8/4/2023,"1,946.90"
8/7/2023,"1,940.70"
8/8/2023,"1,930.80"
8/9/2023,"1,921.90"
8/10/2023,"1,920.10"
8/11/2023,"1,918.00"
8/14/2023,"1,915.60"
8/15/2023,"1,906.90"
8/16/2023,"1,900.20"
8/17/2023,"1,887.20"
8/18/2023,"1,888.70"
8/21/2023,"1,895.70"
8/22/2023,"1,898.60"
8/23/2023,"1,920.50"
8/24/2023,"1,919.10"
8/25/2023,"1,911.90"
8/28/2023,"1,918.50"
8/29/2023,"1,936.40"
8/30/2023,"1,954.00"
8/31/2023,"1,947.00"
9/1/2023,"1,948.40"
9/4/2023,"1,952.60"
9/5/2023,"1,934.30"
9/6/2023,"1,925.80"
9/7/2023,"1,924.10"
9/8/2023,"1,924.60"
9/11/2023,"1,929.20"
9/12/2023,"1,917.20"
9/13/2023,"1,914.40"
9/14/2023,"1,914.40"
9/15/2023,"1,927.90"
9/18/2023,"1,935.20"
9/19/2023,"1,935.30"
9/20/2023,"1,948.60"
9/21/2023,"1,921.20"
9/22/2023,"1,927.20"
9/25/2023,"1,918.20"
9/26/2023,"1,901.60"
9/27/2023,"1,872.30"
9/28/2023,"1,869.50"
9/29/2023,"1,856.90"
10/2/2023,"1,838.20"
10/3/2023,"1,832.60"
10/4/2023,"1,826.10"
10/5/2023,"1,823.20"
10/6/2023,"1,836.70"
10/9/2023,"1,855.70"
10/10/2023,"1,866.70"
10/11/2023,"1,878.40"
10/12/2023,"1,874.20"
10/13/2023,"1,932.10"
10/16/2023,"1,925.10"
10/17/2023,"1,926.40"
10/18/2023,"1,958.80"
10/19/2023,"1,971.20"
10/20/2023,"1,985.00"
10/23/2023,"1,978.20"
10/24/2023,"1,976.80"
10/25/2023,"1,985.50"
10/26/2023,"1,987.90"
10/27/2023,"1,989.00"
10/30/2023,"2,005.60"
10/31/2023,"1,994.30"
11/1/2023,"1,987.50"
11/2/2023,"1,993.50"
11/3/2023,"1,999.20"
11/6/2023,"1,988.60"
11/7/2023,"1,973.50"
11/8/2023,"1,957.80"
11/9/2023,"1,969.80"
11/10/2023,"1,937.70"
11/13/2023,"1,950.20"
11/14/2023,"1,966.50"
11/15/2023,"1,964.30"
11/16/2023,"1,987.30"
11/17/2023,"1,984.70"
11/20/2023,"1,980.30"
11/21/2023,"2,001.60"
11/22/2023,"1,992.80"
11/23/2023,"2,003.00"
11/24/2023,"2,003.00"
11/27/2023,"2,012.40"
11/28/2023,"2,040.00"
11/29/2023,"2,057.50"
11/30/2023,"2,047.60"
12/1/2023,"2,080.40"
12/4/2023,"2,032.90"
12/5/2023,"2,026.90"
12/6/2023,"2,038.40"
12/7/2023,"2,036.90"
12/8/2023,"2,004.90"
12/11/2023,"1,984.30"
12/12/2023,"1,983.90"
12/13/2023,"1,988.10"
12/14/2023,"2,035.20"
12/15/2023,"2,026.00"
12/18/2023,"2,030.90"
12/19/2023,"2,042.60"
12/20/2023,"2,038.10"
12/21/2023,"2,041.80"
12/22/2023,"2,059.60"
12/26/2023,"2,060.40"
12/27/2023,"2,083.40"
12/28/2023,"2,083.50"
12/29/2023,"2,071.80"
1/2/2024,"2,073.40"
1/3/2024,"2,042.80"
1/4/2024,"2,050.00"
1/5/2024,"2,049.80"
1/8/2024,"2,033.50"
1/9/2024,"2,033.00"
1/10/2024,"2,027.80"
1/11/2024,"2,019.20"
1/12/2024,"2,051.60"
1/15/2024,"2,030.20"
1/16/2024,"2,030.20"
1/17/2024,"2,006.50"
1/18/2024,"2,021.60"
1/19/2024,"2,029.30"
1/22/2024,"2,022.20"
1/23/2024,"2,025.80"
1/24/2024,"2,016.00"
1/25/2024,"2,017.80"
1/26/2024,"2,017.30"
1/29/2024,"2,025.40"
1/30/2024,"2,041.10"
1/31/2024,"2,057.40"
2/1/2024,"2,061.20"
2/2/2024,"2,043.90"
2/5/2024,"2,032.90"
2/6/2024,"2,041.50"
2/7/2024,"2,041.80"
2/8/2024,"2,038.10"
2/9/2024,"2,028.80"
2/12/2024,"2,023.40"
2/13/2024,"1,997.70"
2/14/2024,"1,994.70"
2/15/2024,"2,005.30"
2/16/2024,"2,014.40"
2/19/2024,"2,039.80"
2/20/2024,"2,030.00"
2/21/2024,"2,024.50"
2/22/2024,"2,020.80"
2/23/2024,"2,039.40"
2/26/2024,"2,029.10"
2/27/2024,"2,034.40"
2/28/2024,"2,042.70"
2/29/2024,"2,054.70"
3/1/2024,"2,095.70"
3/4/2024,"2,126.30"
3/5/2024,"2,141.90"
3/6/2024,"2,158.20"
3/7/2024,"2,165.20"
3/8/2024,"2,185.50"
3/11/2024,"2,188.60"
3/12/2024,"2,166.10"
3/13/2024,"2,180.80"
3/14/2024,"2,167.50"
3/15/2024,"2,161.50"
3/18/2024,"2,164.30"
3/19/2024,"2,159.70"
3/20/2024,"2,161.00"
3/21/2024,"2,184.70"
3/22/2024,"2,160.00"
3/25/2024,"2,176.40"
3/26/2024,"2,177.20"
3/27/2024,"2,201.40"
3/28/2024,"2,227.10"
4/1/2024,"2,245.90"
4/2/2024,"2,270.30"
4/3/2024,"2,303.30"
4/4/2024,"2,296.90"
4/5/2024,"2,333.70"
4/8/2024,"2,339.00"
4/9/2024,"2,350.60"
4/10/2024,"2,336.60"
4/11/2024,"2,360.80"
4/12/2024,"2,362.00"
4/15/2024,"2,370.90"
4/16/2024,"2,395.50"
4/17/2024,"2,376.20"
4/18/2024,"2,385.80"
4/19/2024,"2,401.40"
4/22/2024,"2,334.60"
4/23/2024,"2,329.90"
4/24/2024,"2,326.00"
4/25/2024,"2,330.30"
4/26/2024,"2,335.00"
4/29/2024,"2,357.70"
4/30/2024,"2,302.90"
5/1/2024,"2,311.00"
5/2/2024,"2,309.60"
5/3/2024,"2,308.60"
5/6/2024,"2,331.20"
5/7/2024,"2,324.20"
5/8/2024,"2,322.30"
5/9/2024,"2,340.30"
5/10/2024,"2,375.00"
5/13/2024,"2,343.00"
5/14/2024,"2,359.90"
5/15/2024,"2,394.90"
5/16/2024,"2,385.50"
5/17/2024,"2,417.40"
5/20/2024,"2,438.50"
5/21/2024,"2,425.90"
5/22/2024,"2,392.90"
5/23/2024,"2,337.20"
5/24/2024,"2,334.50"
5/27/2024,"2,356.50"
5/28/2024,"2,356.50"
5/29/2024,"2,341.20"
5/30/2024,"2,354.70"
5/31/2024,"2,333.90"
6/3/2024,"2,357.50"
6/4/2024,"2,335.70"
6/5/2024,"2,363.60"
6/6/2024,"2,378.90"
6/7/2024,"2,313.20"
6/10/2024,"2,315.10"
6/11/2024,"2,314.60"
6/12/2024,"2,342.70"
6/13/2024,"2,305.90"
6/14/2024,"2,337.00"
6/17/2024,"2,316.90"
6/18/2024,"2,334.80"
6/19/2024,"2,343.00"
6/20/2024,"2,357.00"
6/21/2024,"2,319.10"
6/24/2024,"2,332.40"
6/25/2024,"2,318.40"
6/26/2024,"2,301.00"
6/27/2024,"2,336.60"
6/28/2024,"2,339.60"
7/1/2024,"2,338.90"
7/2/2024,"2,333.40"
7/3/2024,"2,369.40"
7/4/2024,"2,364.60"
7/5/2024,"2,397.70"
7/8/2024,"2,363.50"
7/9/2024,"2,367.90"
7/10/2024,"2,379.70"
7/11/2024,"2,421.90"
7/12/2024,"2,420.70"
7/15/2024,"2,428.90"
7/16/2024,"2,467.80"
7/17/2024,"2,459.90"
7/18/2024,"2,456.40"
7/19/2024,"2,399.10"
7/22/2024,"2,394.70"
7/23/2024,"2,407.30"
7/24/2024,"2,415.70"
7/25/2024,"2,353.50"
7/26/2024,"2,381.00"
7/29/2024,"2,377.80"
7/30/2024,"2,417.60"
7/31/2024,"2,438.50"
8/1/2024,"2,445.90"
8/2/2024,"2,436.20"
8/5/2024,"2,411.80"
8/6/2024,"2,398.90"
8/7/2024,"2,400.00"
8/8/2024,"2,430.30"
8/9/2024,"2,439.80"
8/12/2024,"2,469.90"
8/13/2024,"2,473.90"
8/14/2024,"2,446.20"
8/15/2024,"2,458.60"
8/16/2024,"2,503.60"
8/19/2024,"2,506.80"
8/20/2024,"2,516.10"
8/21/2024,"2,512.80"
8/22/2024,"2,482.10"
8/23/2024,"2,511.20"
8/26/2024,"2,520.20"
8/27/2024,"2,517.70"
8/28/2024,"2,502.60"
8/29/2024,"2,536.70"
8/30/2024,"2,504.50"
9/3/2024,"2,499.70"
9/4/2024,"2,502.70"
9/5/2024,"2,519.70"
9/6/2024,"2,501.50"
9/9/2024,"2,509.30"
9/10/2024,"2,519.50"
9/11/2024,"2,519.00"
9/12/2024,"2,557.10"
9/13/2024,"2,586.80"
9/16/2024,"2,585.20"
9/17/2024,"2,568.90"
9/18/2024,"2,574.90"
9/19/2024,"2,590.90"
9/20/2024,"2,622.40"
9/23/2024,"2,628.60"
9/24/2024,"2,653.00"
9/25/2024,"2,660.70"
9/26/2024,"2,670.40"
9/27/2024,"2,656.50"
9/30/2024,"2,647.90"
10/1/2024,"2,678.50"
10/2/2024,"2,658.10"
10/3/2024,"2,667.40"
10/4/2024,"2,656.00"
10/7/2024,"2,654.00"
10/8/2024,"2,623.50"
10/9/2024,"2,614.10"
10/10/2024,"2,627.40"
10/11/2024,"2,664.40"
10/14/2024,"2,653.70"
10/15/2024,"2,667.00"
10/16/2024,"2,679.30"
10/17/2024,"2,695.50"
10/18/2024,"2,718.00"
10/21/2024,"2,726.80"
10/22/2024,"2,747.40"
10/23/2024,"2,717.10"
10/24/2024,"2,736.50"
10/25/2024,"2,742.20"
10/28/2024,"2,743.60"
10/29/2024,"2,768.80"
10/30/2024,"2,800.80"
10/31/2024,"2,749.30"
11/1/2024,"2,749.20"
11/4/2024,"2,746.20"
11/5/2024,"2,749.70"
11/6/2024,"2,676.30"
11/7/2024,"2,705.80"
11/8/2024,"2,694.80"
11/11/2024,"2,617.70"
11/12/2024,"2,606.30"
11/13/2024,"2,586.50"
11/14/2024,"2,572.90"
11/15/2024,"2,570.10"
11/18/2024,"2,614.60"
11/19/2024,"2,631.00"
11/20/2024,"2,651.70"
11/21/2024,"2,674.90"
11/22/2024,"2,712.20"
11/25/2024,"2,618.50"
11/26/2024,"2,621.30"
11/27/2024,"2,652.30"
11/29/2024,"2,669.00"
12/2/2024,"2,646.50"
12/3/2024,"2,655.90"
12/4/2024,"2,664.30"
12/5/2024,"2,636.10"
12/6/2024,"2,647.10"
12/9/2024,"2,673.30"
12/10/2024,"2,705.60"
12/11/2024,"2,741.50"
12/12/2024,"2,695.10"
12/13/2024,"2,662.40"
12/16/2024,"2,657.00"
12/17/2024,"2,649.60"
12/18/2024,"2,640.80"
12/19/2024,"2,596.00"
12/20/2024,"2,632.50"
12/23/2024,"2,615.50"
12/24/2024,"2,622.80"
12/26/2024,"2,640.30"
12/27/2024,"2,618.40"
12/30/2024,"2,618.10"
12/31/2024,"2,641.00"
1/2/2025,"2,669.00"
1/3/2025,"2,654.70"
1/6/2025,"2,647.40"
1/7/2025,"2,665.40"
1/8/2025,"2,672.40"
1/9/2025,"2,690.80"
1/10/2025,"2,715.00"
1/13/2025,"2,678.60"
1/14/2025,"2,682.30"
1/15/2025,"2,717.80"
1/16/2025,"2,750.90"
1/17/2025,"2,748.70"
1/21/2025,"2,785.60"
1/22/2025,"2,797.40"
1/23/2025,"2,778.30"
1/24/2025,"2,792.70"
1/27/2025,"2,752.40"
1/28/2025,"2,781.00"
1/29/2025,"2,781.50"
1/30/2025,"2,845.20"
1/31/2025,"2,835.00"
2/3/2025,"2,857.10"
2/4/2025,"2,875.80"
2/5/2025,"2,893.00"
2/6/2025,"2,876.70"
2/7/2025,"2,887.60"
2/10/2025,"2,934.40"
2/11/2025,"2,932.60"
2/12/2025,"2,928.70"
2/13/2025,"2,945.40"
2/14/2025,"2,900.70"
2/18/2025,"2,949.00"
2/19/2025,"2,936.10"
2/20/2025,"2,956.10"
2/21/2025,"2,953.20"
2/24/2025,"2,949.70"
2/25/2025,"2,906.00"
2/26/2025,"2,917.80"
2/27/2025,"2,895.90"
2/28/2025,"2,848.50"
3/3/2025,"2,901.10"
3/4/2025,"2,920.60"
3/5/2025,"2,926.00"
3/6/2025,"2,926.60"
3/7/2025,"2,914.10"
3/10/2025,"2,899.40"
3/11/2025,"2,920.90"
3/12/2025,"2,946.80"
3/13/2025,"2,991.30"
3/14/2025,"3,001.10"
3/17/2025,"3,034.10"
3/18/2025,"3,068.90"
3/19/2025,"3,069.10"
3/20/2025,"3,071.30"
3/21/2025,"3,048.40"
3/24/2025,"3,044.00"
3/25/2025,"3,039.60"
3/26/2025,"3,037.30"
3/27/2025,"3,075.80"
3/28/2025,"3,114.30"
3/31/2025,"3,150.30"
4/1/2025,"3,146.00"
4/2/2025,"3,166.20"
4/3/2025,"3,121.70"
4/4/2025,"3,035.40"
4/7/2025,"2,973.60"
4/8/2025,"2,990.20"
4/9/2025,"3,079.40"
4/10/2025,"3,177.50"
4/11/2025,"3,244.60"
4/14/2025,"3,226.30"
4/15/2025,"3,240.40"
4/16/2025,"3,346.40"
4/17/2025,"3,328.40"
4/21/2025,"3,425.30"
4/22/2025,"3,419.40"
4/23/2025,"3,327.52"
4/24/2025,"3,338.26"
